company_ISIN,name,headquarters,size,year_founded,ownership_type,industry,sector,revenue
IT0003132476,Eni Spa,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0003153415,Snam,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0003492391,DiaSorin,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0003497168,Telecom Italia Media,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0003796171,Poste Italiane,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0003856405,Leonardo,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0004176001,Prysmian,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0004776628,Mediolanum,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0004810054,Unipol Gruppo,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0004965148,Moncler,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0005218380,Banco BPM,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0005239360,UniCredit Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
IT0005366767,Nexi Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JE00B4T3BW64,Glencore,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JE00B8KF9B49,WPP,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JE00BJ1F3079,Amcor (GA),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JE00BTDN8H13,Aptiv,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3102000001,AISIN Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3104890003,TIS,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3111200006,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3112000009,AGC,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3116000005,Asahi Kasei,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3118000003,ASICS,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3119600009,Ajinomoto,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3122400009,Advantest,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3134800006,IHI,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3137200006,Isuzu,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3142500002,Idemitsu Kosan,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3143600009,Marubeni-Itochu Steel,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3160400002,HI-Eisai Pharmaceutical,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3162600005,SMC,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3162770006,SG SPA,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3164720009,Renesas,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3165000005,Sompo Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3165700000,NTT DATA,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3180400008,Osaka Gas,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3183200009,Japan Exchange Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3188200004,Otsuka Shokai IT,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3188220002,Otsuka Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3190000004,Obayashi,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3197600004,ONO PHARMACEUTICAL,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3197800000,OMRON Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3198900007,Oriental Land,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3200450009,ORIX,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3201200007,Olympus Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3205800000,Kao Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3210200006,Kajima,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3218900003,Capcom,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3223800008,Kawasaki Kisen,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3228600007,Kansai Electric,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3233250004,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3236200006,Keyence,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3240400006,Kikkoman,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3242800005,Canon,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3249600002,Kyocera Intelligence,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3256000005,Kyowa Kirin,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3258000003,Kirin Holdings Company,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3266400005,Kubota,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3294460005,INPEX,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3300200007,Konami,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3304200003,Komatsu,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3305990008,CONCORDIA,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3336560002,Suntory Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3343200006,Sanrio,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3347200002,Shionogi & Co.,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3351100007,Sysmex,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3351600006,Shiseido,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3357200009,Shimadzu,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3358000002,Shimano,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3362700001,Mitsui O.S.K. Lines,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3371200001,Shin-Etsu Chemical,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3381000003,Nippon Steel,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3386030005,JFE Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3386450005,ENEOS Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3388200002,AEON,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3397200001,Suzuki Motor,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3399310006,ZOZO,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3400400002,SCSK,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3404600003,Sumitomo Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3407400005,Sumitomo Electric Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3409000001,Sumitomo Realty & Development,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3419400001,Sekisui Chemical,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3420600003,Sekisui House,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3421800008,SECOM (Japan),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3422950000,Seven & I,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3429300001,Zensho Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3429800000,Santa Ana Unified School District,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3435000009,Sony,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3435750009,M3 Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3436100006,SoftBank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3436120004,SBI Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3443600006,Taisei,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3463000004,Takeda Pharmaceuticals,"OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
JP3475350009,Daiichi Sankyo,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3476480003,Dai-ichi Life Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3481800005,Daikin,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3486800000,Daito Trust Construction,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3493800001,Dai Nippon Printing,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3494600004,Vertical Screen,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3496400007,KDDI,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3497400006,Daifuku,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3499800005,Mitsubishi HC Capital,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3500610005,Resona,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3502200003,Daiwa Securities Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3505000004,Daiwa House Industry,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3511800009,Chiba Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3519400000,Chugai Pharmaceutical,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3526600006,Chubu Electric Power,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3538800008,TDK Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3539220008,T D Newton & Associates,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3546800008,Terumo Medical do Brasil,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3548600000,Disco,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3551500006,DENSO,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3551520004,Dentsu,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3566800003,Central Japan Railway,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3571400005,Tokyo Electron,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3573000001,Tokyo Gas,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3574200006,Tokyu Construction,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3583900000,Tokyo Metro,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3598600009,Toho,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3621000003,Toray,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3633400001,Toyota Motor Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3634600005,Toyota Industries Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3635000007,Toyota Tsusho,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3637300009,Trend Micro Inc.,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3639650005,Pan Pacific International Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3659000008,West Japan Railway,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3675600005,Nissin Foods,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3684000007,Nitto Denko,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3689500001,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3705200008,Japan Airlines,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3711600001,Taiyo Nippon Sanso,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3726800000,JTI - Japan Tobacco International,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3732000009,SoftBank Robotics,"Paris, France",201 to 500 employees,2005,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD)
JP3733000008,NEC Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3734800000,Nidec,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3735400008,NTT DoCoMo,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3749400002,Nippon Paint,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3752900005,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3756100008,Nitori Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3756600007,Nintendo,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3758190007,NEXON,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3762600009,Nomura Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3762800005,Nomura Research Institute,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3774200004,Hankyu Hanshin Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3778630008,BANDAI NAMCO,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3783420007,Hikari Tsushin,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3783600004,East Japan Railway,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3788600009,Johnson Controls–Hitachi Air Conditioning,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3802300008,Fast Retailing,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3802400006,FANUC,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3811000003,FUJIKURA COMPOSITES (Japan),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3814000000,FUJIFILM,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3814800003,Subaru Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3818000006,Fujitsu,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3820000002,Fuji Electric,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3830800003,Bridgestone Global,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3837800006,Hoya,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3845770001,Hoshizaki,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3854600008,Honda,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3862400003,Makita,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3866800000,Panasonic,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3877600001,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3885780001,Mizuho Financial Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3890310000,MS&AD Insurance Group Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3890350006,Sumitomo Mitsui Financial Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3892100003,SuMi Trust,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3893200000,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3893600001,Mitsui Fudosan,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3897700005,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3898400001,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3899600005,Mitsubishi Estate,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3902400005,Mitsubishi,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3906000009,MinebeaMitsumi,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3910660004,Tokio Marine Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3914400001,Murata Manufacturing,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3918000005,Meiji,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3931600005,Yakult Honsha,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3933800009,LY (Japan),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3942400007,Astellas,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3942800008,Yamaha,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3946750001,Japan Post,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3951600000,Unicharm,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3955000009,Yokogawa,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3967200001,Rakuten Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3970300004,"Recruit Holdings, Co., Ltd.",Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3973400009,Ricoh,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
JP3979200007,Lasertec,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7000100008,Yuhan,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7000270009,Kia Motors,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7000660001,SK hynix,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7000810002,Samsung Fire & Marine Insurance,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7003230000,Samyang,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7003490000,Korean Air,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7003550001,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7003670007,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7005380001,Hyundai Motor,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7005490008,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7005830005,DB INSURANCE,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7005930003,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7005940002,NH Investment & Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7006400006,Samsung SDI,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7006800007,Mirae Asset Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7009150004,Samsung Electro-Mechanics,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7010120004,LS ELECTRIC,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7010130003,Korea Zinc,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7010140002,Samsung Heavy Industries,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7010950004,S-Oil,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7011070000,LG Innotek,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7011790003,Mitsui Chemicals and SKC Polyurethanes,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7012330007,Hyundai Mobis,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7012450003,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7015760002,Korea Electric Power,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7017670001,SK Telecom CS T1,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7018260000,Samsung SDS,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7021240007,FM Conway,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7024110009,Industrial Bank of Korea,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7028260008,Samsung Electronics,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7028300002,HLB Pharma,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7032640005,LG U+,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7032830002,Samsung Life Insurance,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7033780008,KT&G,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7034020008,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7034220004,LG Display,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7034730002,SK,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7035420009,Naver,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7035720002,Kakao Games,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7042660001,Hanwha Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7042700005,HANMI Semiconductor,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7047050000,POSCO,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7047810007,Korea Aerospace Industries,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7051900009,LG Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7051910008,LG Chem,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7055550008,Shinhan Financial Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7064350002,Hyundai Rotem,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7066570003,LG Electronics,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7068270008,Celltrion,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7071050009,Korea Investment,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7086280005,Hyundai Glovis,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7086520004,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7086790003,Hana Financial Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7090430000,Amore Pacific,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7096770003,SK GC Americas,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7097950000,CJ Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7105560007,KB Electronics,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7138040001,Meritz,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7161390000,Hankook Tire,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7196170005,Alteogen,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7207940008,Samsung BioLogics,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7241560002,Doosan,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7247540008,Ecopro (South Korea),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7259960003,Krafton,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7267250009,HD Hyundai Infracore,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7271560005,Orion RED,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7272210006,Hanwha Systems,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7316140003,Woori,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7323410001,Kakao Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7326030004,SK Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7329180004,HD Hyundai Heavy Industries,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7352820005,HYBE,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KR7373220003,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KW0EQ0100010,Al Ahli Bank of Kuwait,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KW0EQ0100028,Gulf Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KW0EQ0100085,Kuwait Finance House,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KW0EQ0102065,Boubyan Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KW0EQ0400725,Mabanee,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KW0EQ0601058,Zain,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG014081064,AirTAC,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG0146B1032,Akeso Occupational Health.,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG017191142,Alibaba Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG022421088,Alchip,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG040111059,ANTA,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG066341028,Autohome,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG1098A1013,Bilibili,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG126521064,Bosideng,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG202881093,Chailease Holding,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG2108Y1052,China Resources Land,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG210961051,China Mengniu Dairy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG211461085,Chow Tai Fook Jewellery,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG2121Q1055,Feihe International,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG2121R1039,China Literature,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG2122G1064,China Resources (Holdings),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG216771363,China State Construction Development Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG217651051,CK Hutchison Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG2177B1014,CK Asset,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG2953R1149,AAC,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG3066L1014,ENN Natural Gas,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
KYG3165D1097,Telesure Investment Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
